player_id,date,value
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-09-29,139
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-10-06,137
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-10-13,78
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-10-20,83
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-10-27,74
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-11-03,77
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-11-10,77
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-11-17,76
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-11-24,65
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-12-01,105
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-12-08,95
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-12-15,96
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-12-22,74
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2023-12-29,117
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-01-05,148
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-01-12,134
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-01-19,93
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-01-26,113
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-02-02,135
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-02-09,127
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-02-16,114
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-02-23,114
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-03-27,108
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-03-29,103
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-04-05,98
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-04-12,97
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-04-19,85
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-04-26,83
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-05-03,51
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-05-10,49
00ef8ba5-d0fd-590f-b16a-9f8013821f39,2024-05-17,49
