sleeper_id,date,value
4017,2023-10-28,2900
4017,2023-10-29,2873
4017,2023-10-30,2857
4017,2023-10-31,2794
4017,2023-11-01,2731
4017,2023-11-02,2669
4017,2023-11-03,2652
4017,2023-11-04,2616
4017,2023-11-05,2586
4017,2023-11-06,2612
4017,2023-11-07,2598
4017,2023-11-08,2594
4017,2023-11-09,2638
4017,2023-11-10,2678
4017,2023-11-11,2691
4017,2023-11-12,2737
4017,2023-11-13,2763
4017,2023-11-14,2800
4017,2023-11-15,2843
4017,2023-11-16,2680
4017,2023-11-17,2660
4017,2023-11-18,2683
4017,2023-11-19,2678
4017,2023-11-20,2692
4017,2023-11-21,2696
4017,2023-11-22,2688
4017,2023-11-23,2638
4017,2023-11-24,2665
4017,2023-11-25,2655
4017,2023-11-26,2697
4017,2023-11-27,2681
4017,2023-11-28,2689
4017,2023-11-29,2690
4017,2023-11-30,2700
4017,2023-12-01,2720
4017,2023-12-02,2716
4017,2023-12-03,2722
4017,2023-12-04,2747
4017,2023-12-05,2746
4017,2023-12-06,2728
4017,2023-12-07,2739
4017,2023-12-08,2719
4017,2023-12-09,2733
4017,2023-12-10,2753
4017,2023-12-11,2759
4017,2023-12-12,2740
4017,2023-12-13,2731
4017,2023-12-14,2731
4017,2023-12-15,2741
4017,2023-12-16,2746
4017,2023-12-17,2737
4017,2023-12-18,2732
4017,2023-12-19,2733
4017,2023-12-20,2719
4017,2023-12-21,2740
4017,2023-12-22,2739
4017,2023-12-23,2750
4017,2023-12-24,2760
4017,2023-12-25,2755
4017,2023-12-26,2755
4017,2023-12-27,2769
4017,2023-12-28,2769
4017,2023-12-29,2754
4017,2023-12-30,2754
4017,2023-12-31,2744
4017,2024-01-01,2734
4017,2024-01-02,2734
4017,2024-01-03,2758
4017,2024-01-04,2733
4017,2024-01-05,2707
4017,2024-01-06,2706
4017,2024-01-07,2726
4017,2024-01-08,2700
4017,2024-01-09,2702
4017,2024-01-10,2711
4017,2024-01-11,2685
4017,2024-01-12,2667
4017,2024-01-13,2685
4017,2024-01-14,2682
4017,2024-01-15,2686
4017,2024-01-16,2692
4017,2024-01-17,2689
4017,2024-01-18,2654
4017,2024-01-19,2641
4017,2024-01-20,2632
4017,2024-01-21,2637
4017,2024-01-22,2664
4017,2024-01-23,2674
4017,2024-01-24,2654
4017,2024-01-25,2656
4017,2024-01-26,2655
4017,2024-01-27,2653
4017,2024-01-28,2660
4017,2024-01-29,2663
4017,2024-01-30,2683
4017,2024-01-31,2700
4017,2024-02-01,2716
4017,2024-02-02,2706
4017,2024-02-03,2696
4017,2024-02-04,2690
4017,2024-02-05,2691
4017,2024-02-06,2718
4017,2024-02-07,2733
4017,2024-02-08,2740
4017,2024-02-09,2746
4017,2024-02-10,2757
4017,2024-02-11,2768
4017,2024-02-12,2779
4017,2024-02-13,2771
4017,2024-02-14,2748
4017,2024-02-15,2757
4017,2024-02-16,2758
4017,2024-02-17,2792
4017,2024-02-18,2803
4017,2024-02-19,2792
4017,2024-02-20,2790
4017,2024-02-21,2767
4017,2024-02-22,2803
4017,2024-02-23,2785
4017,2024-02-24,2782
4017,2024-02-25,2777
4017,2024-02-26,2782
4017,2024-02-27,2777
4017,2024-02-28,2794
4017,2024-02-29,2777
4017,2024-03-01,2773
4017,2024-03-02,2798
4017,2024-03-03,2808
4017,2024-03-04,2812
4017,2024-03-05,2817
4017,2024-03-06,2799
4017,2024-03-07,2779
4017,2024-03-08,2796
4017,2024-03-09,2787
4017,2024-03-10,2783
4017,2024-03-11,2794
4017,2024-03-12,2804
4017,2024-03-13,2790
4017,2024-03-14,2777
4017,2024-03-15,2775
4017,2024-03-16,2782
4017,2024-03-17,2783
4017,2024-03-18,2804
4017,2024-03-19,2799
4017,2024-03-20,2804
4017,2024-03-21,2823
4017,2024-03-22,2826
4017,2024-03-23,2822
4017,2024-03-24,2797
4017,2024-03-25,2795
4017,2024-03-26,2785
4017,2024-03-27,2785
4017,2024-03-28,2780
4017,2024-03-29,2771
4017,2024-03-30,2800
4017,2024-03-31,2796
4017,2024-04-01,2808
4017,2024-04-02,2809
4017,2024-04-03,2813
4017,2024-04-04,2813
4017,2024-04-05,2824
4017,2024-04-06,2825
4017,2024-04-07,2838
4017,2024-04-08,2857
4017,2024-04-09,2867
4017,2024-04-10,2872
4017,2024-04-11,2881
4017,2024-04-12,2836
4017,2024-04-13,2808
4017,2024-04-14,2824
4017,2024-04-15,2834
4017,2024-04-16,2849
4017,2024-04-17,2829
4017,2024-04-18,2832
4017,2024-04-19,2849
4017,2024-04-20,2849
4017,2024-04-21,2854
4017,2024-04-22,2858
4017,2024-04-23,2879
4017,2024-04-24,2880
4017,2024-04-25,2878
4017,2024-04-26,2919
4017,2024-04-27,2920
4017,2024-04-28,2915
4017,2024-04-29,2949
4017,2024-04-30,2872
4017,2024-05-01,2833
4017,2024-05-02,2860
4017,2024-05-03,2847
4017,2024-05-04,2806
4017,2024-05-05,2793
4017,2024-05-06,2780
4017,2024-05-07,2762
4017,2024-05-08,2744
4017,2024-05-09,2746
4017,2024-05-10,2720
4017,2024-05-11,2691
4017,2024-05-12,2681
4017,2024-05-13,2666
4017,2024-05-14,2685
4017,2024-05-15,2694
4017,2024-05-16,2684
4017,2024-05-17,2684
4017,2024-05-18,2685
4017,2024-05-19,2669
4017,2024-05-20,2680
4017,2024-05-21,2709
4017,2024-05-22,2714
4017,2024-05-23,2714
4017,2024-05-24,2709
4017,2024-05-25,2707
4017,2024-05-26,2693
4017,2024-05-27,2677
4017,2024-05-28,2684
4017,2024-05-29,2670
4017,2024-05-30,2680
4017,2024-05-31,2669
4017,2024-06-01,2658
4017,2024-06-02,2663
4017,2024-06-03,2658
4017,2024-06-04,2675
4017,2024-06-05,2690
4017,2024-06-06,2715
4017,2024-06-07,2752
4017,2024-06-08,2738
4017,2024-06-09,2717
4017,2024-06-10,2708
4017,2024-06-11,2693
4017,2024-06-12,2713
4017,2024-06-13,2733
4017,2024-06-14,2716
4017,2024-06-15,2722
4017,2024-06-16,2689
4017,2024-06-17,2681
4017,2024-06-19,2701
4017,2024-06-20,2707
4018,2023-06-26,4355
4018,2023-06-27,4356
4018,2023-06-28,4361
4018,2023-06-29,4417
4018,2023-06-30,4385
4018,2023-07-01,4368
4018,2023-07-02,4359
4018,2023-07-03,4340
4018,2023-07-04,4334
4018,2023-07-05,4304
4018,2023-07-06,4332
4018,2023-07-07,4316
4018,2023-07-08,4308
4018,2023-07-09,4338
4018,2023-07-10,4342
4018,2023-07-11,4303
4018,2023-07-12,4282
4018,2023-07-13,4272
4018,2023-07-14,4313
4018,2023-07-15,4297
4018,2023-07-16,4315
4018,2023-07-17,4343
4018,2023-07-18,4350
4018,2023-07-19,4373
4018,2023-07-20,4373
4018,2023-07-21,4399
4018,2023-07-22,4384
4018,2023-07-23,4388
4018,2023-07-24,4381
4018,2023-07-25,4414
4018,2023-07-26,4425
4018,2023-07-27,4442
4018,2023-07-28,4454
4018,2023-07-29,4460
4018,2023-07-30,4447
4018,2023-07-31,4452
4018,2023-08-01,4431
4018,2023-08-02,4436
4018,2023-08-03,4432
4018,2023-08-04,4427
4018,2023-08-05,4424
4018,2023-08-06,4409
4018,2023-08-07,4430
4018,2023-08-08,4426
4018,2023-08-09,4415
4018,2023-08-10,4478
4018,2023-08-11,4500
4018,2023-08-12,4517
4018,2023-08-13,4528
4018,2023-08-14,4539
4018,2023-08-15,4571
4018,2023-08-16,4595
4018,2023-08-17,4564
4018,2023-08-18,4593
4018,2023-08-19,4619
4018,2023-08-20,4629
4018,2023-08-21,4653
4018,2023-08-22,4652
4018,2023-08-23,4633
4018,2023-08-24,4605
4018,2023-08-25,4636
4018,2023-08-26,4674
4018,2023-08-27,4683
4018,2023-08-28,4707
4018,2023-08-29,4742
4018,2023-08-30,4750
4018,2023-08-31,4681
4018,2023-09-01,4703
4018,2023-09-02,4694
4018,2023-09-03,4722
4018,2023-09-04,4737
4018,2023-09-05,4694
4018,2023-09-06,4731
4018,2023-09-07,4754
4018,2023-09-08,4740
4018,2023-09-09,4750
4018,2023-09-10,4775
4018,2023-09-11,4812
4018,2023-09-12,4846
4018,2023-09-13,4853
4018,2023-09-14,4835
4018,2023-09-15,4859
4018,2023-09-16,4828
4018,2023-09-17,4835
4018,2023-09-18,4829
4018,2023-09-19,4780
4018,2023-09-20,4710
4018,2023-09-21,4702
4018,2023-09-22,4644
4018,2023-09-23,4638
4018,2023-09-24,4596
4018,2023-09-25,4563
4018,2023-09-26,4569
4018,2023-09-27,4541
4018,2023-09-28,4587
4018,2023-09-29,4591
4018,2023-09-30,4589
4018,2023-10-01,4575
4018,2023-10-02,4549
4018,2023-10-03,4567
4018,2023-10-04,4557
4018,2023-10-05,4506
4018,2023-10-06,4466
4018,2023-10-07,4440
4018,2023-10-08,4417
4018,2023-10-09,4413
4018,2023-10-10,4394
4018,2023-10-11,4379
4018,2023-10-12,4381
4018,2023-10-13,4388
4018,2023-10-14,4380
4018,2023-10-15,4398
4018,2023-10-16,4408
4018,2023-10-17,4392
4018,2023-10-18,4426
4018,2023-10-19,4392
4018,2023-10-20,4361
4018,2023-10-21,4331
4018,2023-10-22,4309
4018,2023-10-23,4298
4018,2023-10-24,4234
4018,2023-10-25,4194
4018,2023-10-26,4154
4018,2023-10-27,4140
4018,2023-10-28,4150
4018,2023-10-29,4160
4018,2023-10-30,4160
4018,2023-10-31,4181
4018,2023-11-01,4226
4018,2023-11-02,4259
4018,2023-11-03,4272
4018,2023-11-04,4256
4018,2023-11-05,4241
4018,2023-11-06,4209
4018,2023-11-07,4313
4018,2023-11-08,4356
4018,2023-11-09,4373
4018,2023-11-10,4414
4018,2023-11-11,4370
4018,2023-11-12,4414
4018,2023-11-13,4403
4018,2023-11-14,4339
4018,2023-11-15,4375
4018,2023-11-16,4375
4018,2023-11-17,4355
4018,2023-11-18,4391
4018,2023-11-19,4392
4018,2023-11-20,4373
4018,2023-11-21,4377
4018,2023-11-22,4382
4018,2023-11-23,4351
4018,2023-11-24,4345
4018,2023-11-25,4346
4018,2023-11-26,4355
4018,2023-11-27,4330
4018,2023-11-28,4270
4018,2023-11-29,4258
4018,2023-11-30,4231
4018,2023-12-01,4198
4018,2023-12-02,4164
4018,2023-12-03,4164
4018,2023-12-04,4167
4018,2023-12-05,4152
4018,2023-12-06,4147
4018,2023-12-07,4151
4018,2023-12-08,4132
4018,2023-12-09,4163
4018,2023-12-10,4178
4018,2023-12-11,4183
4018,2023-12-12,4192
4018,2023-12-13,4206
4018,2023-12-14,4210
4018,2023-12-15,4205
4018,2023-12-16,4204
4018,2023-12-17,4203
4018,2023-12-18,4194
4018,2023-12-19,4177
4018,2023-12-20,4178
4018,2023-12-21,4182
4018,2023-12-22,4184
4018,2023-12-23,4179
4018,2023-12-24,4154
4018,2023-12-25,4155
4018,2023-12-26,4154
4018,2023-12-27,4146
4018,2023-12-28,4137
4018,2023-12-29,4130
4018,2023-12-30,4132
4018,2023-12-31,4119
4018,2024-01-01,4112
4018,2024-01-02,4128
4018,2024-01-03,4109
4018,2024-01-04,4098
4018,2024-01-05,4053
4018,2024-01-06,4037
4018,2024-01-07,4028
4018,2024-01-08,4009
4018,2024-01-09,3994
4018,2024-01-10,3967
4018,2024-01-11,3969
4018,2024-01-12,3940
4018,2024-01-13,3976
4018,2024-01-14,3991
4018,2024-01-15,3981
4018,2024-01-16,3982
4018,2024-01-17,3979
4018,2024-01-18,3987
4018,2024-01-19,3994
4018,2024-01-20,3994
4018,2024-01-21,3983
4018,2024-01-22,3963
4018,2024-01-23,3939
4018,2024-01-24,3939
4018,2024-01-25,3954
4018,2024-01-26,3948
4018,2024-01-27,3973
4018,2024-01-28,3967
4018,2024-01-29,3972
4018,2024-01-30,3996
4018,2024-01-31,3973
4018,2024-02-01,3984
4018,2024-02-02,3975
4018,2024-02-03,3978
4018,2024-02-04,3974
4018,2024-02-05,3986
4018,2024-02-06,3962
4018,2024-02-07,3932
4018,2024-02-08,3943
4018,2024-02-09,3931
4018,2024-02-10,3928
4018,2024-02-11,3923
4018,2024-02-12,3929
4018,2024-02-13,3918
4018,2024-02-14,3888
4018,2024-02-15,3905
4018,2024-02-16,3916
4018,2024-02-17,3949
4018,2024-02-18,3941
4018,2024-02-19,3913
4018,2024-02-20,3925
4018,2024-02-21,3918
4018,2024-02-22,3935
4018,2024-02-23,3894
4018,2024-02-24,3880
4018,2024-02-25,3883
4018,2024-02-26,3898
4018,2024-02-27,3906
4018,2024-02-28,3897
4018,2024-02-29,3907
4018,2024-03-01,3877
4018,2024-03-02,3912
4018,2024-03-03,3935
4018,2024-03-04,3896
4018,2024-03-05,3911
4018,2024-03-06,3960
4018,2024-03-07,3963
4018,2024-03-08,3920
4018,2024-03-09,3975
4018,2024-03-10,3961
4018,2024-03-11,3957
4018,2024-03-12,3941
4018,2024-03-13,3968
4018,2024-03-14,4045
4018,2024-03-15,4273
4018,2024-03-16,4452
4018,2024-03-17,4583
4018,2024-03-18,4504
4018,2024-03-19,4413
4018,2024-03-20,4407
4018,2024-03-21,4441
4018,2024-03-22,4420
4018,2024-03-23,4488
4018,2024-03-24,4483
4018,2024-03-25,4583
4018,2024-03-26,4641
4018,2024-03-27,4645
4018,2024-03-28,4656
4018,2024-03-29,4669
4018,2024-03-30,4606
4018,2024-03-31,4566
4018,2024-04-01,4503
4018,2024-04-02,4487
4018,2024-04-03,4449
4018,2024-04-04,4518
4018,2024-04-05,4548
4018,2024-04-06,4483
4018,2024-04-07,4519
4018,2024-04-08,4505
4018,2024-04-09,4487
4018,2024-04-10,4543
4018,2024-04-11,4510
4018,2024-04-12,4494
4018,2024-04-13,4497
4018,2024-04-14,4488
4018,2024-04-15,4475
4018,2024-04-16,4461
4018,2024-04-17,4503
4018,2024-04-18,4554
4018,2024-04-19,4554
4018,2024-04-20,4586
4018,2024-04-21,4532
4018,2024-04-22,4576
4018,2024-04-23,4612
4018,2024-04-24,4677
4018,2024-04-25,4605
4018,2024-04-26,4671
4018,2024-04-27,4589
4018,2024-04-28,4507
4018,2024-04-29,4399
4018,2024-04-30,4419
4018,2024-05-01,4368
4018,2024-05-02,4381
4018,2024-05-03,4440
4018,2024-05-04,4376
4018,2024-05-05,4415
4018,2024-05-06,4426
4018,2024-05-07,4315
4018,2024-05-08,4280
4018,2024-05-09,4368
4018,2024-05-10,4448
4018,2024-05-11,4421
4018,2024-05-12,4375
4018,2024-05-13,4325
4018,2024-05-14,4371
4018,2024-05-15,4387
4018,2024-05-16,4405
4018,2024-05-17,4432
4018,2024-05-18,4364
4018,2024-05-19,4420
4018,2024-05-20,4324
4018,2024-05-21,4343
4018,2024-05-22,4412
4018,2024-05-23,4430
4018,2024-05-24,4486
4018,2024-05-25,4410
4018,2024-05-26,4427
4018,2024-05-27,4449
4018,2024-05-28,4503
4018,2024-05-29,4360
4018,2024-05-30,4347
4018,2024-05-31,4330
4018,2024-06-01,4408
4018,2024-06-02,4465
4018,2024-06-03,4383
4018,2024-06-04,4354
4018,2024-06-05,4368
4018,2024-06-06,4429
4018,2024-06-07,4439
4018,2024-06-08,4464
4018,2024-06-09,4456
4018,2024-06-10,4428
4018,2024-06-11,4437
4018,2024-06-12,4468
4018,2024-06-13,4498
4018,2024-06-14,4419
4018,2024-06-15,4406
4018,2024-06-16,4330
4018,2024-06-17,4367
4018,2024-06-19,4362
4018,2024-06-20,4337
4029,2023-06-26,3897
4029,2023-06-27,3850
4029,2023-06-28,3871
4029,2023-06-29,3864
4029,2023-06-30,3875
4029,2023-07-01,3899
4029,2023-07-02,3913
4029,2023-07-03,3881
4029,2023-07-04,3853
4029,2023-07-05,3863
4029,2023-07-06,3850
4029,2023-07-07,3845
4029,2023-07-08,3820
4029,2023-07-09,3815
4029,2023-07-10,3835
4029,2023-07-11,3785
4029,2023-07-12,3826
4029,2023-07-13,3806
4029,2023-07-14,3772
4029,2023-07-15,3768
4029,2023-07-16,3758
4029,2023-07-17,3775
4029,2023-07-18,3782
4029,2023-07-19,3778
4029,2023-07-20,3764
4029,2023-07-21,3736
4029,2023-07-22,3743
4029,2023-07-23,3723
4029,2023-07-24,3709
4029,2023-07-25,3655
4029,2023-07-26,3641
4029,2023-07-27,3640
4029,2023-07-28,3627
4029,2023-07-29,3608
4029,2023-07-30,3593
4029,2023-07-31,3589
4029,2023-08-01,3569
4029,2023-08-02,3586
4029,2023-08-03,3574
4029,2023-08-04,3553
4029,2023-08-05,3564
4029,2023-08-06,3568
4029,2023-08-07,3547
4029,2023-08-08,3546
4029,2023-08-09,3531
4029,2023-08-10,3503
4029,2023-08-11,3499
4029,2023-08-12,3424
4029,2023-08-13,3401
4029,2023-08-14,3371
4029,2023-08-15,3468
4029,2023-08-16,3500
4029,2023-08-17,3515
4029,2023-08-18,3574
4029,2023-08-19,3643
4029,2023-08-20,3494
4029,2023-08-21,3464
4029,2023-08-22,3434
4029,2023-08-23,3396
4029,2023-08-24,3373
4029,2023-08-25,3394
4029,2023-08-26,3425
4029,2023-08-27,3409
4029,2023-08-28,3399
4029,2023-08-29,3400
4029,2023-08-30,3380
4029,2023-08-31,3372
4029,2023-09-01,3369
4029,2023-09-02,3370
4029,2023-09-03,3329
4029,2023-09-04,3335
4029,2023-09-05,3327
4029,2023-09-06,3297
4029,2023-09-07,3294
4029,2023-09-08,3307
4029,2023-09-09,3300
4029,2023-09-10,3276
4029,2023-09-11,3269
4029,2023-09-12,3269
4029,2023-09-13,3229
4029,2023-09-14,3177
4029,2023-09-15,3131
4029,2023-09-16,3087
4029,2023-09-17,3113
4029,2023-09-18,3081
4029,2023-09-19,3018
4029,2023-09-20,2875
4029,2023-09-21,2798
4029,2023-09-22,2753
4029,2023-09-23,2690
4029,2023-09-24,2660
4029,2023-09-25,2631
4029,2023-09-26,2578
4029,2023-09-27,2555
4029,2023-09-28,2486
4029,2023-09-29,2418
4029,2023-09-30,2402
4029,2023-10-01,2362
4029,2023-10-02,2326
4029,2023-10-03,2314
4029,2023-10-04,2237
4029,2023-10-05,2170
4029,2023-10-06,2123
4029,2023-10-07,2100
4029,2023-10-08,2061
4029,2023-10-09,2042
4029,2023-10-10,1968
4029,2023-10-11,1937
4029,2023-10-12,1847
4029,2023-10-13,1770
4029,2023-10-14,1738
4029,2023-10-15,1689
4029,2023-10-16,1668
4029,2023-10-17,1643
4029,2023-10-18,1574
4029,2023-10-19,1515
4029,2023-10-20,1471
4029,2023-10-21,1496
4029,2023-10-22,1507
4029,2023-10-23,1501
4029,2023-10-24,1472
4029,2023-10-25,1439
4029,2023-10-26,1401
4029,2023-10-27,1352
4029,2023-10-28,1352
4029,2023-10-29,1342
4029,2023-10-30,1337
4029,2023-10-31,1339
4029,2023-11-01,1310
4029,2023-11-02,1216
4029,2023-11-03,1141
4029,2023-11-04,1126
4029,2023-11-05,1152
4029,2023-11-06,1142
4029,2023-11-07,1122
4029,2023-11-08,1072
4029,2023-11-09,1088
4029,2023-11-10,1072
4029,2023-11-11,1062
4029,2023-11-12,1067
4029,2023-11-13,1058
4029,2023-11-14,1029
4029,2023-11-15,1045
4029,2023-11-16,1036
4029,2023-11-17,992
4029,2023-11-18,978
4029,2023-11-19,963
4029,2023-11-20,973
4029,2023-11-21,958
4029,2023-11-22,915
4029,2023-11-23,895
4029,2023-11-24,891
4029,2023-11-25,886
4029,2023-11-26,871
4029,2023-11-27,857
4029,2023-11-28,832
4029,2023-11-29,847
4029,2023-11-30,852
4029,2023-12-01,837
4029,2023-12-02,823
4029,2023-12-03,808
4029,2023-12-04,803
4029,2023-12-05,788
4029,2023-12-06,803
4029,2023-12-07,798
4029,2023-12-08,803
4029,2023-12-09,793
4029,2023-12-10,794
4029,2023-12-11,809
4029,2023-12-12,784
4029,2023-12-13,789
4029,2023-12-14,779
4029,2023-12-15,764
4029,2023-12-16,759
4029,2023-12-17,764
4029,2023-12-18,774
4029,2023-12-19,775
4029,2023-12-20,765
4029,2023-12-21,755
4029,2023-12-22,750
4029,2023-12-23,735
4029,2023-12-24,740
4029,2023-12-25,740
4029,2023-12-26,739
4029,2023-12-27,739
4029,2023-12-28,734
4029,2023-12-29,729
4029,2023-12-30,709
4029,2023-12-31,714
4029,2024-01-01,719
4029,2024-01-02,709
4029,2024-01-03,723
4029,2024-01-04,673
4029,2024-01-05,667
4029,2024-01-06,683
4029,2024-01-07,693
4029,2024-01-08,698
4029,2024-01-09,708
4029,2024-01-10,708
4029,2024-01-11,713
4029,2024-01-12,703
4029,2024-01-13,688
4029,2024-01-14,689
4029,2024-01-15,694
4029,2024-01-16,694
4029,2024-01-17,695
4029,2024-01-18,690
4029,2024-01-19,685
4029,2024-01-20,681
4029,2024-01-21,676
4029,2024-01-22,692
4029,2024-01-23,687
4029,2024-01-24,677
4029,2024-01-25,712
4029,2024-01-26,707
4029,2024-01-27,693
4029,2024-01-28,688
4029,2024-01-29,713
4029,2024-01-30,728
4029,2024-01-31,718
4029,2024-02-01,713
4029,2024-02-02,709
4029,2024-02-03,694
4029,2024-02-04,699
4029,2024-02-05,709
4029,2024-02-06,704
4029,2024-02-07,704
4029,2024-02-08,699
4029,2024-02-09,684
4029,2024-02-10,709
4029,2024-02-11,724
4029,2024-02-12,724
4029,2024-02-13,739
4029,2024-02-14,714
4029,2024-02-15,704
4029,2024-02-16,684
4029,2024-02-17,664
4029,2024-02-18,665
4029,2024-02-19,670
4029,2024-02-20,655
4029,2024-02-21,655
4029,2024-02-22,660
4029,2024-02-23,655
4029,2024-02-24,641
4029,2024-02-25,646
4029,2024-02-26,650
4029,2024-02-27,635
4029,2024-02-28,626
4029,2024-02-29,666
4029,2024-03-01,681
4029,2024-03-02,681
4029,2024-03-03,681
4029,2024-03-04,681
4029,2024-03-05,671
4029,2024-03-06,671
4029,2024-03-07,651
4029,2024-03-08,625
4029,2024-03-09,650
4029,2024-03-10,654
4029,2024-03-11,674
4029,2024-03-12,670
4029,2024-03-13,647
4029,2024-03-14,658
4029,2024-03-15,646
4029,2024-03-16,672
4029,2024-03-17,662
4029,2024-03-18,667
4029,2024-03-19,651
4029,2024-03-20,656
4029,2024-03-21,651
4029,2024-03-22,672
4029,2024-03-23,692
4029,2024-03-24,698
4029,2024-03-25,678
4029,2024-03-26,638
4029,2024-03-27,610
4029,2024-03-28,571
4029,2024-03-29,577
4029,2024-03-30,603
4029,2024-03-31,605
4029,2024-04-01,607
4029,2024-04-02,574
4029,2024-04-03,567
4029,2024-04-04,540
4029,2024-04-05,534
4029,2024-04-06,566
4029,2024-04-07,593
4029,2024-04-08,608
4029,2024-04-09,584
4029,2024-04-10,573
4029,2024-04-11,606
4029,2024-04-12,624
4029,2024-04-13,626
4029,2024-04-14,642
4029,2024-04-15,648
4029,2024-04-16,664
4029,2024-04-17,620
4029,2024-04-18,622
4029,2024-04-19,624
4029,2024-04-20,654
4029,2024-04-21,670
4029,2024-04-22,675
4029,2024-04-23,725
4029,2024-04-24,745
4029,2024-04-25,780
4029,2024-04-26,805
4029,2024-04-27,811
4029,2024-04-28,729
4029,2024-04-29,720
4029,2024-04-30,710
4029,2024-05-01,674
4029,2024-05-02,635
4029,2024-05-03,561
4029,2024-05-04,587
4029,2024-05-05,638
4029,2024-05-06,609
4029,2024-05-07,617
4029,2024-05-08,566
4029,2024-05-09,519
4029,2024-05-10,522
4029,2024-05-11,542
4029,2024-05-12,574
4029,2024-05-13,575
4029,2024-05-14,583
4029,2024-05-15,579
4029,2024-05-16,545
4029,2024-05-17,593
4029,2024-05-18,595
4029,2024-05-19,551
4029,2024-05-20,538
4029,2024-05-21,476
4029,2024-05-22,492
4029,2024-05-23,438
4029,2024-05-24,485
4029,2024-05-25,467
4029,2024-05-26,468
4029,2024-05-27,470
4029,2024-05-28,452
4029,2024-05-29,463
4029,2024-05-30,420
4029,2024-05-31,442
4029,2024-06-01,439
4029,2024-06-02,461
4029,2024-06-03,472
4029,2024-06-04,463
4029,2024-06-05,490
4029,2024-06-06,492
4029,2024-06-07,512
4029,2024-06-08,496
4029,2024-06-09,511
4029,2024-06-10,506
4029,2024-06-11,535
4029,2024-06-12,499
4029,2024-06-13,497
4029,2024-06-14,465
4029,2024-06-15,459
4029,2024-06-16,514
4029,2024-06-17,514
4029,2024-06-19,496
4029,2024-06-20,470
4033,2023-06-26,3427
4033,2023-06-27,3437
4033,2023-06-28,3397
4033,2023-06-29,3399
4033,2023-06-30,3412
4033,2023-07-01,3417
4033,2023-07-02,3418
4033,2023-07-03,3418
4033,2023-07-04,3418
4033,2023-07-05,3424
4033,2023-07-06,3404
4033,2023-07-07,3404
4033,2023-07-08,3355
4033,2023-07-09,3342
4033,2023-07-10,3331
4033,2023-07-11,3340
4033,2023-07-12,3366
4033,2023-07-13,3331
4033,2023-07-14,3301
4033,2023-07-15,3313
4033,2023-07-16,3327
4033,2023-07-17,3332
4033,2023-07-18,3326
4033,2023-07-19,3322
4033,2023-07-20,3322
4033,2023-07-21,3309
4033,2023-07-22,3288
4033,2023-07-23,3286
4033,2023-07-24,3310
4033,2023-07-25,3297
4033,2023-07-26,3287
4033,2023-07-27,3313
4033,2023-07-28,3323
4033,2023-07-29,3346
4033,2023-07-30,3357
4033,2023-07-31,3350
4033,2023-08-01,3342
4033,2023-08-02,3348
4033,2023-08-03,3337
4033,2023-08-04,3335
4033,2023-08-05,3300
4033,2023-08-06,3270
4033,2023-08-07,3241
4033,2023-08-08,3234
4033,2023-08-09,3220
4033,2023-08-10,3205
4033,2023-08-11,3194
4033,2023-08-12,3198
4033,2023-08-13,3210
4033,2023-08-14,3189
4033,2023-08-15,3203
4033,2023-08-16,3127
4033,2023-08-17,3160
4033,2023-08-18,3157
4033,2023-08-19,3177
4033,2023-08-20,3177
4033,2023-08-21,3172
4033,2023-08-22,3177
4033,2023-08-23,3142
4033,2023-08-24,3137
4033,2023-08-25,3117
4033,2023-08-26,3140
4033,2023-08-27,3159
4033,2023-08-28,3177
4033,2023-08-29,3142
4033,2023-08-30,3127
4033,2023-08-31,3114
4033,2023-09-01,3105
4033,2023-09-02,3106
4033,2023-09-03,3109
4033,2023-09-04,3110
4033,2023-09-05,3136
4033,2023-09-06,3125
4033,2023-09-07,3118
4033,2023-09-08,3149
4033,2023-09-09,3161
4033,2023-09-10,3152
4033,2023-09-11,3162
4033,2023-09-12,3146
4033,2023-09-13,3055
4033,2023-09-14,3022
4033,2023-09-15,3059
4033,2023-09-16,3075
4033,2023-09-17,3056
4033,2023-09-18,3040
4033,2023-09-19,3022
4033,2023-09-20,2936
4033,2023-09-21,2914
4033,2023-09-22,2907
4033,2023-09-23,2928
4033,2023-09-24,2898
4033,2023-09-25,2878
4033,2023-09-26,2836
4033,2023-09-27,2776
4033,2023-09-28,2745
4033,2023-09-29,2711
4033,2023-09-30,2686
4033,2023-10-01,2671
4033,2023-10-02,2636
4033,2023-10-03,2607
4033,2023-10-04,2607
4033,2023-10-05,2563
4033,2023-10-06,2559
4033,2023-10-07,2552
4033,2023-10-08,2570
4033,2023-10-09,2541
4033,2023-10-10,2522
4033,2023-10-11,2482
4033,2023-10-12,2455
4033,2023-10-13,2431
4033,2023-10-14,2404
4033,2023-10-15,2405
4033,2023-10-16,2425
4033,2023-10-17,2442
4033,2023-10-18,2473
4033,2023-10-19,2432
4033,2023-10-20,2453
4033,2023-10-21,2456
4033,2023-10-22,2467
4033,2023-10-23,2457
4033,2023-10-24,2417
4033,2023-10-25,2459
4033,2023-10-26,2490
4033,2023-10-27,2510
4033,2023-10-28,2497
4033,2023-10-29,2518
4033,2023-10-30,2547
4033,2023-10-31,2557
4033,2023-11-01,2549
4033,2023-11-02,2561
4033,2023-11-03,2590
4033,2023-11-04,2554
4033,2023-11-05,2602
4033,2023-11-06,2613
4033,2023-11-07,2628
4033,2023-11-08,2650
